Name,Price,Model Year,Mileage,Registered ,Engine Type,Transmission,Assembly,Body Type,Color,Engine Capacity,Anti lock Braking System,Air Bags,Air conditioning,Alloy Rims,Climate Control,Coolbox,Cruise Control,Heated Seats,KeyLess Entry,Navigation System,Power Steering,Rear seat Entertainment,Steering Switches,Sun Roof
Hyundai Santro Club GV  ,790000,2009,110000,1,Petrol,0,0,Hatchback,Silver,1100,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,780000,2007,119000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,775000,2005,156000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Hyundai Santro Club GV  ,755000,2007,123000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Club GV  ,750000,2005,106000,1,Petrol,0,0,Hatchback,White,1086,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Club GV  ,750000,2008,123456,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,1,0,0,0,0,1,0,1,0,0,0
Hyundai Santro Club GV  ,750000,2008,50000,1,Petrol,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,750000,2008,67000,1,Petrol,0,1,Hatchback,White,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,740000,2006,137000,1,Petrol,0,0,Hatchback,Silver,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,730000,2006,85000,1,Petrol,0,0,Hatchback,Assembly,1100,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Hyundai Santro Club GV  ,723000,2007,159000,1,Petrol,0,0,Hatchback,Silver,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,720000,2007,150000,1,Petrol,0,0,Hatchback,Blue,1000,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Hyundai Santro Club GV  ,720000,2005,103700,1,Petrol,0,0,Hatchback,Silver,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,720000,2008,120000,1,Petrol,0,0,Hatchback,Maroon,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,710000,2009,125000,1,Petrol,0,0,Hatchback,Blue,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,710000,2007,165000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,710000,2007,119000,1,Petrol,0,0,Hatchback,Black,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,700000,2006,150000,1,Petrol,0,0,Hatchback,Grey,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,700000,2008,100000,1,Petrol,0,0,Hatchback,Black,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,685000,2006,86000,1,Petrol,0,0,Hatchback,White,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,680000,2005,115000,1,Petrol,0,0,Hatchback,Grey,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,680000,2006,100000,1,Petrol,0,0,Hatchback,Blue,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,675000,2006,115000,1,Petrol,0,0,Hatchback,Grey,1086,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,675000,2006,207471,1,Petrol,0,0,Hatchback,Black,1086,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,675000,2004,148000,1,Petrol,1,0,Hatchback,Black,1100,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Hyundai Santro Club GV  ,675000,2006,61829,1,Petrol,0,0,Hatchback,Assembly,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Club GV  ,670000,2006,130000,1,Petrol,0,0,Hatchback,Silver,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,670000,2006,98000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,670000,2007,98000,1,Petrol,0,0,Hatchback,Grey,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,665000,2006,94000,1,Petrol,0,0,Hatchback,Black,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,655000,2007,89000,1,Petrol,0,0,Hatchback,Silver,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,650000,2006,140000,1,Petrol,0,0,Hatchback,Black,1100,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,650000,2006,225400,1,Petrol,0,1,Hatchback,Black,1000,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,650000,2007,181637,1,Petrol,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,650000,2004,191633,1,Petrol,0,0,Hatchback,Blue,1100,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Hyundai Santro Club GV  ,650000,2006,100000,1,Petrol,0,0,Hatchback,Assembly,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,650000,2006,88888,1,Petrol,0,0,Hatchback,Silver,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,650000,2004,212000,1,,0,0,Hatchback,Grey,1100,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,645000,2007,78000,1,Petrol,0,0,Hatchback,White,1086,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,635000,2005,90000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,630000,2008,175000,1,Petrol,0,0,Hatchback,White,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,625000,2006,109000,1,Petrol,0,0,Hatchback,Grey,1000,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,625000,2004,139000,1,Petrol,0,0,Hatchback,Grey,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,620000,2004,120000,1,Petrol,0,0,Hatchback,Black,1100,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,610000,2006,125000,1,Petrol,0,0,Hatchback,Grey,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,610000,2006,165000,1,Petrol,0,0,Hatchback,Black,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,605000,2006,125600,1,Petrol,0,1,Hatchback,White,1000,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Hyundai Santro Club GV  ,595000,2004,221000,1,Petrol,0,0,Hatchback,Grey,1100,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Hyundai Santro Club GV  ,595000,2006,12345,1,Petrol,0,0,Hatchback,White,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,590000,2007,197000,1,Petrol,0,0,Hatchback,White,1100,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Club GV  ,590000,2004,85000,1,Petrol,0,0,Hatchback,Black,1000,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,590000,2005,165200,1,,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,585000,2006,95000,1,Petrol,0,0,Hatchback,Black,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,585000,2004,150000,1,Petrol,0,0,Hatchback,Grey,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,580000,2006,143000,1,Petrol,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,575000,2004,120000,1,Petrol,0,0,Hatchback,Grey,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,565000,2004,147786,1,Petrol,0,0,Hatchback,Black,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,565000,2004,100000,1,Petrol,0,0,Hatchback,Silver,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,550000,2005,110000,1,Petrol,0,0,Hatchback,Turquoise,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,525000,2004,117455,1,Petrol,0,0,Hatchback,White,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,520000,2003,100000,1,Petrol,0,0,Hatchback,Green,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,515000,2003,136500,1,Petrol,0,0,Hatchback,Grey,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,490000,2003,135000,1,Petrol,0,0,Hatchback,Grey,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Club GV  ,460000,2005,90000,1,,0,1,Hatchback,Silver,1100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Exec  ,970000,2008,90000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,890000,2008,125555,1,Petrol,0,0,Hatchback,Blue,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,790000,2008,192000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,750000,2005,115000,1,Petrol,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,715000,2004,244000,1,Petrol,0,0,Hatchback,Blue,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,715000,2004,86000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,700000,2004,150000,1,Petrol,0,0,Hatchback,Assembly,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,700000,2005,140000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,700000,2005,85000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,680000,2005,88000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,680000,2004,129000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,680000,2004,198000,1,Petrol,0,0,Hatchback,Red,1000,0,0,1,1,0,0,0,0,1,0,1,0,0,0
Hyundai Santro Exec  ,675000,2005,100000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,675000,2005,100000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,675000,2004,300000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,675000,2005,100000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,675000,2006,160000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,670000,2005,75900,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,670000,2005,321000,1,Petrol,0,0,Hatchback,Black,1000,0,0,1,1,0,0,0,0,1,0,1,0,0,0
Hyundai Santro Exec  ,665000,2005,125000,1,Petrol,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,655000,2005,200270,1,Petrol,0,1,Hatchback,Grey,1000,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,650000,2006,200000,1,Petrol,0,0,Hatchback,Black,1000,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,645000,2006,150000,1,Petrol,0,0,Hatchback,Black,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,640000,2003,86999,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,635000,2004,145247,1,Petrol,0,0,Hatchback,Black,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,630000,2004,145000,1,Petrol,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,630000,2005,180000,1,Petrol,0,0,Hatchback,Black,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,625000,2004,144500,1,Petrol,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,625000,2004,123500,1,Petrol,0,0,Hatchback,Unlisted,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,615000,2004,116000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,605000,2004,140000,1,Petrol,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,600000,2005,410000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Exec  ,600000,2005,100000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Hyundai Santro Exec  ,600000,2004,300000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,600000,2004,90744,1,Petrol,0,0,Hatchback,Black,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,599000,2004,64000,1,Petrol,0,0,Hatchback,Black,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,595000,2005,88000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,590000,2005,105000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,585000,2004,40000,1,Petrol,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,575000,2004,125000,1,Petrol,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,560000,2004,188000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,550000,2003,48000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,550000,2004,205000,1,Petrol,0,0,Hatchback,Assembly,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,520000,2004,100000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,485000,2004,102981,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,480000,2004,124502,1,Petrol,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,465000,2005,198630,1,Petrol,1,0,Hatchback,Black,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec  ,450000,2004,177800,1,Petrol,0,0,Hatchback,Red,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec GV  ,990000,2014,100000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec GV  ,795000,2006,201230,1,Petrol,0,0,Hatchback,Turquoise,1000,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec GV  ,750000,2006,96000,1,Petrol,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec GV  ,725000,2007,150000,1,Petrol,0,0,Hatchback,Blue,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec GV  ,700000,2006,133042,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec GV  ,700000,2005,80000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec GV  ,700000,2006,101832,1,Petrol,0,0,Hatchback,Blue,1000,0,0,1,1,0,0,0,0,1,0,1,0,0,0
Hyundai Santro Exec GV  ,660000,2006,195600,1,Petrol,0,0,Hatchback,Black,1000,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec GV  ,655000,2007,75000,1,Petrol,0,0,Hatchback,Black,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec GV  ,635000,2006,223000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec GV  ,580000,2005,190000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Exec GV  ,545000,2003,68000,1,Petrol,0,0,Hatchback,Green,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Plus  ,650000,2002,100000,1,Petrol,0,0,Hatchback,Red,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Plus  ,575000,2001,244500,1,Petrol,0,1,Hatchback,Silver,1000,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Plus  ,545000,2001,250000,1,Petrol,0,1,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Plus  ,545000,2000,120000,1,Petrol,0,1,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Plus  ,525000,2002,100000,1,Petrol,0,1,Hatchback,Gold,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Plus  ,525000,2001,100000,1,Petrol,0,0,Hatchback,Black,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Plus  ,510000,2002,160000,1,Petrol,0,1,Hatchback,Black,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Plus  ,500000,2002,150000,1,Petrol,0,1,Hatchback,White,1000,0,1,1,1,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Plus  ,500000,2003,150000,1,Petrol,0,1,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Plus  ,499000,2000,100000,1,Petrol,0,1,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Plus  ,498000,2002,166000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Plus  ,495000,2000,150000,1,Petrol,0,1,Hatchback,Assembly,1000,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Plus  ,490000,2002,85000,1,Petrol,0,1,Hatchback,Assembly,1000,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Hyundai Santro Plus  ,490000,2002,195130,1,Petrol,0,1,Hatchback,Black,1000,0,0,1,1,0,0,0,0,1,0,1,0,0,0
Hyundai Santro Plus  ,480000,2001,123000,1,,0,1,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Plus  ,480000,2001,100000,1,Petrol,0,1,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Plus  ,475000,2001,179000,1,Petrol,0,1,Hatchback,Blue,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Plus  ,470000,2001,300000,1,Petrol,0,1,Hatchback,Green,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Plus  ,460000,2000,123000,1,Petrol,0,1,Hatchback,Red,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Plus  ,450000,2002,100000,1,Petrol,0,1,Hatchback,White,1000,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Hyundai Santro Plus  ,450000,2001,100000,1,Petrol,0,1,Hatchback,Beige,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Plus  ,450000,2001,225000,1,Petrol,0,0,Hatchback,Maroon,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Plus  ,440000,2000,190000,1,Petrol,0,1,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Plus  ,440000,2000,165000,1,Petrol,0,1,Hatchback,Blue,1000,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Plus  ,435000,2001,170000,1,Petrol,0,1,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Plus  ,435000,2001,123456,1,,0,1,Hatchback,Green,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Plus  ,425000,2002,200000,1,Petrol,0,1,Hatchback,Brown,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Plus  ,415000,2002,300000,1,Petrol,0,1,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Plus  ,410000,2001,200000,1,Petrol,0,1,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Plus  ,390000,2001,90000,1,Petrol,0,1,Hatchback,White,1000,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Plus  ,235000,2001,12000,1,Petrol,0,1,Hatchback,Red,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Prime  ,800000,2008,100000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Prime  ,660000,2007,123698,1,Petrol,0,0,Hatchback,Black,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Prime  ,650000,2007,130000,1,Petrol,0,0,Hatchback,Black,1000,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Hyundai Santro Prime GV  ,849000,2006,110000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Prime GV  ,780000,2008,134000,1,Petrol,0,0,Hatchback,Maroon,1000,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Prime GV  ,750000,2008,72658,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Prime GV  ,750000,2006,78000,1,Petrol,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Prime GV  ,750000,2008,90000,1,Petrol,0,0,Hatchback,Blue,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Prime GV  ,725000,2007,150666,1,Petrol,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Prime GV  ,724000,2007,125403,1,Petrol,0,0,Hatchback,White,1000,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Prime GV  ,700000,2007,80000,1,Petrol,0,0,Hatchback,Black,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Prime GV  ,700000,2007,117500,1,Petrol,0,0,Hatchback,Black,1000,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Hyundai Santro Prime GV  ,675000,2007,136000,1,Petrol,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Prime GV  ,595000,2005,60000,1,Petrol,0,0,Hatchback,Red,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Prime GV  ,590000,2006,85000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hyundai Shehzore  ,1750000,2009,191000,1,Diesel,0,0,,Red,2600,,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Shehzore  ,1700000,2009,125000,1,Diesel,0,1,,White,2600,,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Shehzore  ,1550000,2002,200000,1,Diesel,0,0,,White,2600,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Hyundai Shehzore  ,1550000,2006,150000,1,Diesel,0,0,,White,2400,,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Shehzore  ,1425000,2007,125000,1,Diesel,0,0,,White,1800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Shehzore Pickup H-100  ,1900000,2006,103565,1,Diesel,0,0,Pick Up,White,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Shehzore Pickup H-100  ,1800000,2009,90000,1,Diesel,0,0,Pick Up,White,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Shehzore Pickup H-100  ,1705000,2006,150000,1,Diesel,0,0,Pick Up,White,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Shehzore Pickup H-100  ,1700000,2007,100000,1,Diesel,0,0,Pick Up,White,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Shehzore Pickup H-100  ,1625000,2007,138000,1,Diesel,0,0,Pick Up,Red,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Shehzore Pickup H-100  ,1500000,2005,185000,1,Diesel,0,0,Pick Up,White,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Shehzore Pickup H-100  ,1450000,2005,175000,1,Diesel,0,0,Pick Up,White,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Shehzore Pickup H-100  ,1250000,2002,80000,1,Diesel,0,0,Pick Up,White,2600,,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Shehzore Pickup H-100  ,1150000,2005,200000,1,Diesel,0,0,Pick Up,White,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
