Name,Price,Model Year,Mileage,Registered ,Engine Type,Transmission,Assembly,Body Type,Color,Engine Capacity,Anti lock Braking System,Air Bags,Air conditioning,Alloy Rims,Climate Control,Coolbox,Cruise Control,Heated Seats,KeyLess Entry,Navigation System,Power Steering,Rear seat Entertainment,Steering Switches,Sun Roof
Mercedes Benz CLK Class CLK200 Kompressor  ,4300000,2003,131000,0,Petrol,1,1,Coupe,White,2600,1,1,1,1,0,0,1,0,1,0,1,0,0,0
Mercedes Benz CLK Class CLK200 Kompressor  ,4500000,2006,131000,1,Petrol,1,1,Coupe,Silver,3500,1,1,1,1,1,0,1,0,0,1,1,0,1,1
Mercedes Benz CLK Class CLK200 Kompressor  ,"	3500000",2006,131000,1,Petrol,1,1,Coupe,Silver,1800,1,1,1,1,0,0,1,0,1,0,1,0,0,0
Mercedes Benz CLK Class CLK200 Kompressor  ,4500000,2006,131608,1,Petrol,1,1,Coupe,Silver,1800,1,1,1,1,0,0,1,0,1,0,1,0,0,0
Mercedes Benz CLK Class CLK200 Kompressor  ,4500000,2005,148000,1,Petrol,1,0,Coupe,Black,1800,1,1,1,1,0,1,1,0,1,1,1,0,0,0
Mercedes Benz CLK Class CLK200 Kompressor  ,4350000,2004,148000,1,Petrol,1,1,Coupe,Blue,1800,1,1,1,1,0,0,1,0,0,0,1,0,0,0
Mercedes Benz CLK Class CLK200 Kompressor  ,4450000,2007,131001,1,Petrol,1,1,Coupe,Black,1800,1,1,1,1,0,0,1,0,1,0,1,0,0,0
Mercedes Benz CLK Class CLK200 Kompressor  ,4590000,2007,143974,1,Petrol,1,0,Coupe,Silver,1800,1,1,1,1,0,0,1,0,1,0,1,0,0,0
Mercedes Benz CLK Class CLK200 Kompressor  ,4700000,2007,138000,1,Petrol,1,1,Coupe,Black,1800,1,1,1,1,0,0,1,0,1,0,1,0,0,0
Mercedes Benz CLK Class CLK200 Kompressor  ,4500000,2007,120000,1,Petrol,1,1,Convertible,Silver,1800,1,1,1,1,0,0,1,0,1,0,1,0,0,0
Mercedes Benz CLK Class CLK200 Kompressor  ,4500000,2008,110000,1,Petrol,1,0,Convertible,Black,1800,1,1,1,1,0,0,1,0,1,0,1,0,0,0
Mercedes Benz CLS Class CLS350  ,5600000,2005,81000,1,Petrol,1,1,Sedan,White,3500,1,1,1,1,0,1,1,0,1,1,1,0,0,1
Mercedes Benz CLS Class CLS350  ,6000000,2005,65000,1,Petrol,1,1,Sedan,Beige,3500,1,1,1,1,0,1,1,0,1,1,1,0,0,1
Mercedes Benz CLS Class CLS350  ,7500000,2008,100000,1,Petrol,1,1,Sedan,Silver,3500,1,1,1,1,0,1,1,0,1,1,1,0,0,1
Mercedes Benz CLS Class CLS350,5100000,2006,70000,1,Petrol,1,1,Sedan,Black,5000,1,1,1,1,0,1,1,0,1,1,1,0,0,1
Mercedes Benz CLS Class CLS350,5500000,2005,80000,1,Petrol,1,1,Sedan,Black,5000,1,1,1,1,1,1,1,0,1,1,1,0,1,1
Mercedes Benz E Class  ,900000,1992,120000,1,Petrol,1,1,Sedan,White,2000,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz E Class  ,1200000,1993,150000,1,Diesel,0,1,Sedan,Black,2500,1,0,1,1,0,0,0,0,0,0,1,0,0,0
Mercedes Benz E Class  ,1200000,1993,146000,1,Petrol,1,1,Sedan,Assembly,2200,1,1,1,1,0,0,0,0,0,0,1,0,0,1
Mercedes Benz E Class  ,1550000,1996,150000,1,Diesel,1,1,Sedan,Blue,3000,1,1,1,1,0,1,1,0,1,0,1,0,0,0
Mercedes Benz E Class  ,2300000,2005,152000,1,Petrol,1,1,Sedan,Silver,2000,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz E Class  ,1880000,1998,132000,1,Petrol,0,1,Sedan,Blue,2000,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz E Class  ,1120000,1993,110000,1,Petrol,1,1,Sedan,Assembly,3000,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz E Class  ,2700000,2007,158976,0,Diesel,1,1,Sedan,Black,3200,1,1,1,1,1,0,1,0,1,0,1,0,1,0
Mercedes Benz E Class  ,3500000,2015,179000,1,Hybrid,1,1,Sedan,White,2200,1,1,1,1,1,0,1,1,0,0,0,0,1,0
Mercedes Benz E Class  ,5600000,2017,23000,0,Hybrid,1,1,Sedan,White,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200  ,1635000,1993,62000,1,Petrol,1,1,Sedan,Silver,2200,1,0,1,1,0,0,0,0,1,0,1,0,0,0
Mercedes Benz E Class E200  ,1670000,1991,75000,1,Petrol,1,1,Sedan,White,2000,0,0,1,1,0,0,0,0,1,0,1,0,0,0
Mercedes Benz E Class E200  ,1775000,1993,75000,1,Petrol,0,1,Sedan,Black,2000,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz E Class E200  ,1750000,1993,72300,1,Petrol,1,1,Sedan,White,2000,1,1,1,1,0,0,0,0,0,0,1,0,0,0
Mercedes Benz E Class E200  ,1850000,1996,73000,1,Petrol,1,1,Sedan,Blue,1800,1,1,1,1,0,0,0,0,0,0,1,0,0,1
Mercedes Benz E Class E200  ,1950000,1996,89000,1,Petrol,1,1,Sedan,Black,2000,1,1,0,1,0,0,0,0,0,0,1,0,0,0
Mercedes Benz E Class E200  ,2000000,2000,85000,1,Petrol,0,1,Sedan,White,2000,1,1,1,1,0,1,1,0,1,0,1,0,0,0
Mercedes Benz E Class E200  ,2300000,2006,78000,1,Petrol,0,0,Sedan,Grey,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,2350000,2004,68000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,2375000,2004,65300,1,Petrol,1,1,Sedan,Gold,1800,1,1,1,1,0,0,1,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,2450000,2003,68000,1,Petrol,1,1,Sedan,Silver,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,2450000,2003,68000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,0,0,1,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,2450000,2004,75000,1,Petrol,1,1,Sedan,Silver,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,2450000,2004,75000,1,Petrol,1,1,Sedan,Silver,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,2450000,2004,92000,1,Petrol,1,1,Sedan,Silver,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,2475000,2005,93000,1,Petrol,1,1,Sedan,Silver,1800,1,1,1,1,0,1,1,0,0,1,1,0,0,0
Mercedes Benz E Class E200  ,2475000,2004,93000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Mercedes Benz E Class E200  ,2500000,2004,99900,1,Petrol,1,1,Sedan,Black,1800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz E Class E200  ,2500000,2004,91000,1,Petrol,1,1,Sedan,Silver,1800,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Mercedes Benz E Class E200  ,2600000,2004,99000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,0,0,1,0,0,0,1,0,0,0
Mercedes Benz E Class E200  ,2700000,2004,99000,1,Petrol,1,1,Sedan,Silver,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,2750000,2003,99000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,2800000,2005,98000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,2900000,2004,99000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,1,1,1,0,1,0,1,0,1,0
Mercedes Benz E Class E200  ,3000000,2006,79000,1,Petrol,1,1,Sedan,Silver,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3000000,2005,99000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3000000,2006,89000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3090000,2005,80000,1,Petrol,1,1,Sedan,Blue,1800,1,1,1,1,0,0,0,0,0,0,1,0,0,0
Mercedes Benz E Class E200  ,3100000,2004,80000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3175000,2007,82000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,1,0,1,1,1,1,1,0,1,0
Mercedes Benz E Class E200  ,3200000,2007,85000,1,Petrol,1,1,Sedan,Indigo,1800,1,1,1,1,0,0,1,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3200000,2005,85000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3200000,2007,90000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3250000,2006,70900,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3250000,2006,70000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3250000,2007,87000,1,Petrol,1,1,Sedan,Silver,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3300000,2003,87000,1,Petrol,1,1,Sedan,Navy,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3300000,2005,87000,1,Petrol,1,1,Sedan,Blue,1800,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Mercedes Benz E Class E200  ,3375000,2004,89000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,0,0,1,0,1,0,1,0,0,1
Mercedes Benz E Class E200  ,3400000,2005,93000,1,Petrol,1,1,Sedan,Silver,1800,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200  ,3400000,2007,93000,1,Petrol,1,1,Sedan,Silver,1800,1,1,1,1,0,0,1,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3400000,2008,93000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3500000,2008,91000,1,Petrol,1,1,Sedan,Silver,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3500000,2007,93000,1,Petrol,1,1,Sedan,Bronze,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3500000,2005,99000,1,Petrol,1,1,Sedan,Silver,1800,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200  ,3500000,2004,98000,1,Petrol,1,1,Sedan,Grey,1800,1,1,1,1,0,1,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3500000,2007,99000,1,Petrol,1,1,Sedan,Bronze,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3500000,2004,89000,1,Petrol,1,1,Sedan,Maroon,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3500000,2005,99000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,1
Mercedes Benz E Class E200  ,3595000,2007,99000,1,Petrol,1,1,Sedan,Blue,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3600000,2008,99000,1,Petrol,1,1,Sedan,Silver,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3600000,2007,92000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3800000,2007,92000,1,Petrol,1,1,Sedan,Silver,1800,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200  ,3800000,2007,92000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,0,0,1,0,0,1,1,0,0,0
Mercedes Benz E Class E200  ,3000000,2008,85000,1,Petrol,1,1,Sedan,Silver,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3000000,2007,85000,1,Petrol,1,1,Sedan,Black,1800,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Mercedes Benz E Class E200  ,3000000,2009,85000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3000000,2007,85000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,0,0,1,0,1,0,1,0,0,0
Mercedes Benz E Class E200  ,3200000,2007,85000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3200000,2007,89000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200  ,3600000,2008,89000,1,Petrol,1,1,Sedan,Black,2000,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3950000,2005,89000,1,Petrol,1,1,Sedan,Blue,1800,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3800000,2010,80000,1,Petrol,1,0,Sedan,White,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200  ,3000000,2011,82000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,0,0,1,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3500000,2009,97000,1,Petrol,1,0,Sedan,White,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200  ,3250000,2011,97000,1,Petrol,1,0,Sedan,Black,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200  ,3400000,2012,97000,1,Petrol,1,1,Sedan,White,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200  ,3400000,2012,97000,1,Petrol,1,1,Sedan,White,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200  ,3350000,2012,97000,1,Petrol,1,1,Sedan,White,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200  ,2900000,2011,97000,1,Petrol,1,1,Sedan,Burgundy,1800,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200  ,2800000,2012,97000,1,Petrol,1,1,Sedan,Brown,1800,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200  ,2950000,2012,107000,1,Petrol,1,0,Sedan,White,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200  ,2950000,2012,107000,1,Petrol,1,1,Sedan,White,2000,1,1,1,1,0,0,0,0,1,1,1,0,0,1
Mercedes Benz E Class E200  ,3000000,2013,107000,1,Petrol,1,0,Sedan,Unlisted,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200  ,3000000,2012,107000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200  ,3300000,2013,107000,1,Petrol,1,1,Sedan,Black,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200  ,3300000,2012,100000,1,Petrol,1,0,Sedan,White,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200  ,3140000,2013,100000,1,Petrol,1,1,Sedan,Black,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200  ,3107000,2013,100000,1,Petrol,1,1,Sedan,Black,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200  ,3100000,2013,100000,1,Hybrid,1,1,Sedan,Assembly,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200  ,3700000,2017,11000,1,Petrol,1,1,Sedan,Blue,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,0
Mercedes Benz E Class E200  ,3700000,2017,11000,1,Petrol,1,1,Sedan,Grey,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200  ,3800000,2019,11000,1,Petrol,1,1,Sedan,White,1500,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200  ,3900000,2019,11000,0,Petrol,1,0,Sedan,Blue,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,0
Mercedes Benz E Class E200,3600000,2017,11000,0,Diesel,1,1,Sedan,Silver,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200,3500000,2017,11000,1,Petrol,1,1,Sedan,White,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200 ,3500000,2017,149000,1,Petrol,1,1,Sedan,Black,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200  ,3850000,2019,155000,1,Petrol,1,1,Sedan,White,1500,1,0,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200 ,3500000,2018,155000,1,Petrol,1,0,Sedan,White,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E200,1390000,1994,140000,1,Petrol,1,1,Sedan,Assembly,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz E Class E200  ,1400000,1993,110000,1,Petrol,0,1,Sedan,Red,2000,1,1,1,1,0,0,0,0,0,0,1,0,0,0
Mercedes Benz E Class E200 ,2200000,2004,185000,1,Diesel,1,1,Sedan,White,2200,1,1,1,1,0,1,1,0,1,1,1,0,0,0
Mercedes Benz E Class E230  ,1050000,1995,198000,1,Petrol,1,1,Sedan,Black,2300,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Mercedes Benz E Class E230  ,1100000,1991,180000,1,Petrol,1,1,Sedan,Silver,2300,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz E Class E230  ,1200000,1991,92000,1,Petrol,1,1,Sedan,White,2000,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz E Class E230  ,1400000,1997,92000,1,Petrol,1,1,Sedan,Burgundy,2300,1,1,1,1,0,1,1,0,1,0,1,0,0,1
Mercedes Benz E Class E230  ,1450000,1997,92000,1,Petrol,1,1,Sedan,Gold,2300,1,1,1,1,0,1,1,0,1,0,1,0,0,0
Mercedes Benz E Class E230  ,1750000,1996,105600,1,Petrol,1,1,Sedan,Burgundy,2300,1,1,1,1,1,1,1,0,0,0,1,0,0,1
Mercedes Benz E Class E230  ,2200000,2001,107000,1,Petrol,1,1,Sedan,Grey,2400,1,1,1,1,0,0,1,0,1,0,1,0,0,0
Mercedes Benz E Class E230  ,3500000,2008,110000,1,Petrol,1,1,Sedan,Black,2500,1,1,1,1,0,0,1,0,1,1,1,0,0,0
Mercedes Benz E Class E240  ,2000000,2000,160000,1,Petrol,1,1,Sedan,Silver,2400,1,1,1,1,0,1,1,0,1,1,1,0,0,0
Mercedes Benz E Class E240  ,2200000,2001,115000,1,Petrol,1,1,Sedan,Gold,2700,1,1,1,1,0,1,1,0,1,0,1,0,0,0
Mercedes Benz E Class E240  ,2390000,2003,112000,1,Petrol,1,1,Sedan,Silver,2600,1,1,1,1,0,0,1,0,1,1,1,0,0,0
Mercedes Benz E Class E240  ,2500000,2002,180000,1,Petrol,1,1,Sedan,White,2400,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz E Class E240  ,2700000,2004,77000,1,Petrol,1,1,Sedan,Black,2597,1,1,1,1,0,0,1,0,1,1,1,0,0,0
Mercedes Benz E Class E240  ,2775000,2005,68000,1,Petrol,1,1,Sedan,Black,2600,1,1,1,1,0,1,1,0,1,1,1,0,0,0
Mercedes Benz E Class E240  ,2900000,2004,129000,1,Petrol,1,1,Sedan,Black,2600,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz E Class E240  ,3000000,2002,141000,1,Petrol,1,1,Sedan,Blue,2600,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz E Class E240  ,3200000,2004,150000,1,Petrol,1,1,Sedan,Green,2600,1,1,1,1,0,0,1,0,1,1,1,0,0,0
Mercedes Benz E Class E240  ,3400000,2004,82786,1,Petrol,1,1,Sedan,Silver,2590,1,1,1,1,0,0,1,0,1,1,1,0,0,0
Mercedes Benz E Class E250  ,3800000,1994,60000,1,Diesel,1,1,Sedan,Black,2500,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Mercedes Benz E Class E250  ,3960000,1997,60000,1,Diesel,0,1,Sedan,Maroon,2000,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz E Class E250  ,3700000,1991,55000,1,Diesel,1,1,Sedan,Red,2500,0,0,1,1,0,0,0,0,0,0,1,0,0,1
Mercedes Benz E Class E250  ,5550000,2010,66000,1,Petrol,1,1,Sedan,Assembly,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E250  ,5700000,2010,59000,1,Petrol,1,1,Sedan,Burgundy,1800,1,1,1,1,0,0,1,0,1,1,1,0,0,0
Mercedes Benz E Class E250  ,5750000,2010,60000,1,Petrol,1,0,Sedan,White,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E250  ,6000000,2010,86000,1,Petrol,1,1,Sedan,Black,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E250  ,6250000,2010,35000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,0,0,1,0,0,0,1,0,0,1
Mercedes Benz E Class E250  ,6500000,2010,79000,1,Petrol,1,0,Sedan,White,2000,1,1,1,1,0,1,1,0,1,1,1,0,0,1
Mercedes Benz E Class E250  ,6600000,2010,97000,1,Petrol,1,1,Sedan,Silver,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E250  ,6800000,2011,62485,1,Petrol,1,1,Sedan,Maroon,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E250  ,7000000,2011,79000,1,Petrol,1,1,Sedan,Black,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E250  ,7500000,2012,94000,1,Petrol,1,1,Sedan,Brown,1800,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E250  ,7700000,2011,64000,1,Petrol,1,1,Sedan,Silver,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E250  ,7800000,2012,93623,1,Petrol,1,1,Sedan,Burgundy,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E250  ,8000000,2013,62000,1,Petrol,1,1,Sedan,Black,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E250  ,8000000,2011,65000,1,Petrol,1,1,Sedan,Black,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E250  ,8000000,2011,71813,1,Petrol,1,1,Sedan,White,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E250  ,8000000,2012,93000,1,Petrol,1,1,Sedan,Assembly,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E250  ,8000000,2011,80000,1,Petrol,1,1,Sedan,White,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E250  ,8800000,2011,114000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E250  ,8900000,2012,44000,1,Petrol,1,1,Sedan,White,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E250  ,10000000,2014,35000,1,Petrol,1,1,Sedan,Bronze,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E250  ,11000000,2014,35000,1,Petrol,1,0,Sedan,White,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E250  ,11500000,2012,25000,1,Petrol,1,1,Sedan,White,1800,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E250  ,15000000,2015,25000,1,Petrol,1,1,Sedan,Black,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E250,6000000,2010,55000,1,Petrol,1,0,Sedan,Maroon,1800,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E250,6500000,2010,72000,1,Petrol,1,1,Sedan,Silver,1800,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E250,8100000,2012,92800,1,Petrol,1,0,Sedan,Brown,1800,1,1,1,1,1,1,1,0,1,0,1,0,1,1
Mercedes Benz E Class E250,8500000,2010,122000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E250,9400000,2012,62000,1,Petrol,1,1,Sedan,Black,1800,1,1,1,1,1,0,1,1,1,1,1,0,1,1
Mercedes Benz E Class E280,4500000,2003,122000,1,Diesel,1,1,Sedan,Silver,2700,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E280,1700000,1992,112075,1,Petrol,1,1,Sedan,Blue,2800,1,1,1,1,0,0,1,0,0,0,1,0,0,0
Mercedes Benz E Class E280  ,1850000,1997,285000,1,Petrol,1,1,Sedan,Green,2800,1,1,1,1,0,1,1,0,1,0,1,0,0,1
Mercedes Benz E Class E280  ,3000000,2006,149000,1,Petrol,1,1,Sedan,Black,3000,1,1,1,1,0,0,1,0,1,1,1,0,0,0
Mercedes Benz E Class E280  ,3000000,2006,92000,0,Petrol,1,1,Sedan,Black,3000,1,1,1,1,0,0,1,0,1,1,1,0,0,0
Mercedes Benz E Class E280  ,3800000,2007,142000,1,Petrol,1,1,Sedan,Grey,3000,1,1,1,1,0,0,1,0,1,1,1,0,0,0
Mercedes Benz E Class E280  ,3900000,2007,108000,1,Petrol,1,1,Sedan,Brown,3000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E300  ,1465000,1992,45000,1,Diesel,1,1,Sedan,Blue,3000,1,0,1,1,0,0,0,0,0,0,1,0,0,0
Mercedes Benz E Class E300  ,1500000,1998,40000,1,Diesel,1,1,Sedan,Navy,3000,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Mercedes Benz E Class E300  ,3000000,2013,55000,1,Hybrid,1,1,Sedan,Blue,2400,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E300  ,3000000,2013,55000,1,Petrol,1,1,Sedan,Blue,3500,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz E Class E300  ,4000000,2015,60000,1,Diesel,1,1,Sedan,Black,3500,1,1,1,1,0,0,1,0,1,1,1,0,0,0
Mercedes Benz E Class E300  ,4500000,2015,63000,1,Petrol,1,1,Sedan,Black,3500,1,1,1,1,1,0,1,1,1,1,1,1,1,1
