Name,Price,Model Year,Mileage,Registered ,Engine Type,Transmission,Assembly,Body Type,Color,Engine Capacity,Anti lock Braking System,Air Bags,Air conditioning,Alloy Rims,Climate Control,Coolbox,Cruise Control,Heated Seats,KeyLess Entry,Navigation System,Power Steering,Rear seat Entertainment,Steering Switches,Sun Roof
Nissan Note MEDALIST  ,2600000,2016,36000,1,Hybrid,1,1,Mini Van,Black,1500,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Note MEDALIST  ,2475000,2016,20000,0,Hybrid,1,1,Mini Van,Assembly,1500,1,1,1,1,0,1,0,0,1,0,1,0,0,0
Nissan Note MEDALIST  ,2400000,2018,15000,0,Hybrid,1,1,Mini Van,Assembly,1200,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Note MEDALIST  ,2375000,2016,30000,0,Hybrid,1,1,Mini Van,Red,1200,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Note S  ,2550000,2015,44450,0,Petrol,1,1,Mini Van,White,1500,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Note S  ,2600000,2017,54000,1,Hybrid,1,1,Mini Van,Silver,1200,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Note S  ,2590000,2017,54000,0,Hybrid,1,1,Mini Van,Red,1200,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Note X  ,2800000,2017,8500,0,Hybrid,1,1,Mini Van,Grey,1200,1,1,1,0,0,0,0,0,1,1,1,0,0,0
Nissan Note X  ,2750000,2017,45700,0,Hybrid,1,1,Mini Van,Grey,1200,1,1,1,0,0,0,0,0,1,1,1,0,0,0
Nissan Note X  ,2750000,2017,63000,0,Hybrid,1,1,Mini Van,White,1500,1,1,1,0,0,0,0,0,1,1,1,0,0,0
Nissan Note X  ,2470000,2017,35000,0,Hybrid,1,1,Mini Van,Grey,1300,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Other  ,1360000,2008,131203,1,Diesel,0,1,,White,3000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Nissan Other  ,1325000,2014,95000,1,Petrol,1,1,,Silver,660,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Nissan Other  ,1280000,2007,65000,1,Petrol,1,1,,Silver,1500,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Other  ,1050000,2006,246430,1,Petrol,0,1,,Beige,1300,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Otti  ,1170000,2012,87000,1,Petrol,1,1,,White,660,1,1,1,0,0,0,0,0,0,1,1,0,0,0
Nissan Otti  ,1150000,2012,153000,1,Petrol,1,1,,Silver,660,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Nissan Otti  ,1150000,2010,70500,1,Petrol,1,1,,Green,660,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Otti  ,1135000,2014,126146,1,Petrol,1,1,,White,660,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Otti  ,1095000,2013,72000,1,Petrol,1,1,,White,660,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Nissan Otti  ,1095000,2012,36000,1,Petrol,1,1,,Silver,660,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Otti  ,1085000,2012,80000,1,Petrol,1,1,,White,660,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Nissan Otti  ,1050000,2011,72000,1,Petrol,1,1,,White,660,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Nissan Otti  ,1050000,2011,123000,1,Petrol,1,1,,White,660,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Nissan Otti  ,1050000,2011,116000,1,Petrol,1,1,,Silver,660,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Otti  ,1050000,2011,98000,1,Petrol,1,1,,Silver,660,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Otti  ,1030000,2010,140000,1,Petrol,1,1,,White,660,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nissan Otti  ,1020000,2011,154000,1,Petrol,1,1,,Blue,660,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Otti  ,920000,2013,100000,1,Petrol,1,1,,White,660,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Otti  ,910000,2008,99000,1,Petrol,0,1,,Black,660,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Otti  ,890000,2013,85000,1,Petrol,1,1,,Black,660,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Nissan Otti  ,860000,2006,88000,1,Petrol,1,1,,Turquoise,660,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Nissan Patrol  ,46500000,2019,100,0,Petrol,1,1,,White,5600,1,1,1,1,0,1,1,0,1,1,1,0,0,1
Nissan Patrol  ,21500000,2013,57634,1,Petrol,1,1,,White,5600,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Patrol  ,21500000,2013,30000,1,Petrol,1,1,,Black,5600,1,1,1,1,0,1,1,0,1,1,1,0,0,1
Nissan Patrol  ,19000000,2012,60391,1,Petrol,1,1,,White,5700,1,1,1,1,1,1,1,1,1,1,1,0,1,1
Nissan Patrol  ,17500000,2013,61000,0,Petrol,1,1,,Black,5700,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Patrol  ,16000000,2013,140000,1,Petrol,1,1,,Silver,5700,1,1,1,1,0,1,1,0,1,1,1,0,0,1
Nissan Patrol  ,4500000,2006,150000,1,Diesel,1,1,,Silver,3000,1,1,1,1,0,0,1,0,0,0,1,0,0,1
Nissan Patrol  ,2400000,1997,150000,1,Diesel,0,1,,Green,4200,0,1,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Patrol  ,1000000,1991,153860,1,Diesel,0,1,,Black,4200,1,1,1,1,0,0,0,0,0,0,0,0,0,1
Nissan Patrol  ,440000,1990,50000,1,Petrol,0,0,,Green,1300,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Nissan Patrol 4.2 SGL  ,4400000,2000,145000,1,Diesel,0,1,SUV,Navy,4200,1,0,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Patrol 4.2 SGL  ,2700000,1996,100000,1,Petrol,0,1,SUV,Blue,4169,1,0,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Patrol 4.2 SGL  ,2400000,1998,135000,1,Petrol,1,1,SUV,White,3400,1,1,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Patrol 4.2 SGL  ,1650000,1990,285000,1,Diesel,0,1,SUV,Red,4200,0,0,1,1,0,0,0,0,1,0,0,0,0,1
Nissan Pickup  ,2400000,2007,134558,1,Petrol,1,1,,Grey,3400,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Pickup  ,1400000,2001,172500,1,Petrol,0,1,,White,2400,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Pickup  ,1100000,1998,150000,1,Petrol,1,1,,Black,3400,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Nissan Pickup  ,1050000,1992,100000,1,Petrol,0,0,,Grey,2200,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Nissan Pickup  ,910000,1991,300000,1,Diesel,0,1,,Black,4222,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Pickup  ,850000,1993,260000,1,Diesel,0,1,,White,2400,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Pickup  ,650000,1991,250000,1,Diesel,0,1,,Red,2400,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Pino  ,960000,2012,36000,1,Petrol,1,1,,Silver,660,1,1,0,0,0,1,0,0,0,0,1,0,0,1
Nissan Pino  ,960000,2012,36000,1,Petrol,1,1,,Silver,660,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Nissan Pino  ,950000,2007,153149,1,Petrol,1,1,,White,660,1,1,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Pino  ,790000,2007,155555,1,Petrol,0,1,,Silver,660,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Pino E  ,950000,2007,119000,1,Petrol,0,1,Hatchback,Silver,660,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Nissan Pino E  ,930000,2009,144000,1,Petrol,0,1,Hatchback,Burgundy,660,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Pino E  ,880000,2007,175000,1,Petrol,1,1,Hatchback,Pink,660,1,1,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Pino E  ,850000,2007,90000,1,Petrol,1,1,Hatchback,White,660,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Nissan Pino S  ,985000,2010,72000,1,Petrol,1,1,Hatchback,White,660,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Pino S  ,975000,2009,130000,1,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Pino S  ,975000,2008,175000,1,Petrol,1,1,Hatchback,Green,660,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Pino S  ,950000,2007,153200,1,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Pino S  ,925000,2007,85000,1,Petrol,1,1,Hatchback,White,660,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Pino S  ,920000,2007,82000,1,Petrol,1,0,Hatchback,Black,660,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Pino S  ,910000,2007,74000,1,Petrol,1,1,Hatchback,White,660,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Pino S  ,900000,2007,85000,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Nissan Qashqai  ,3800000,2015,71000,1,Petrol,0,1,,Burgundy,1200,1,1,1,1,0,0,0,0,1,1,1,0,0,1
Nissan Qashqai  ,2550000,2010,127762,1,Petrol,1,1,,Beige,2000,1,1,1,1,0,0,0,0,0,0,1,0,1,0
Nissan Qashqai  ,2150000,2013,158000,1,Diesel,0,1,,Silver,1500,1,1,1,1,0,0,1,0,0,0,1,0,0,0
Nissan Qashqai  ,2000000,2007,132000,1,Petrol,0,1,,Black,1600,1,1,1,1,0,0,0,0,0,0,1,0,1,0
Nissan Roox  ,1475000,2015,27000,0,Petrol,1,1,,Brown,660,1,1,0,0,0,0,0,0,1,1,1,0,0,0
Nissan Roox  ,1450000,2015,70000,1,Petrol,1,1,,Burgundy,660,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Roox  ,1450000,2018,30000,1,Petrol,1,1,,White,660,1,1,1,1,0,0,1,0,1,1,1,0,0,0
Nissan Roox  ,1400000,2015,43000,1,Petrol,1,1,,Black,660,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Roox  ,1375000,2014,60700,1,Petrol,1,1,,Black,660,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Roox  ,1320000,2014,60000,1,Petrol,1,1,,Silver,660,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Roox  ,1300000,2014,90000,1,Petrol,1,1,,Burgundy,660,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Roox  ,1150000,2011,70000,1,Petrol,1,1,,Gold,660,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Roox  ,1130000,2018,470000,1,Petrol,1,1,,Silver,660,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Roox E  ,1400000,2016,35000,1,Petrol,1,1,Hatchback,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Roox E  ,1290000,2015,45347,1,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,0,1,0,0,0,1,0,0,0
Nissan Roox E  ,1245000,2018,54000,1,Petrol,1,1,Hatchback,Blue,660,1,1,1,1,0,0,1,0,1,1,1,0,0,0
Nissan Roox E  ,1150000,2011,74000,0,Petrol,1,1,Hatchback,Gold,660,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Roox G  ,1280000,2015,45000,1,Petrol,1,1,Hatchback,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Roox G  ,1095000,2012,63000,1,Petrol,1,1,Hatchback,Grey,660,1,1,1,1,0,0,0,0,1,1,0,0,0,0
Nissan Roox HIGHWAY STAR TURBO  ,1550000,2017,37250,1,Petrol,1,1,Hatchback,Assembly,660,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Roox HIGHWAY STAR TURBO  ,1400000,2015,42000,1,Petrol,1,1,Hatchback,Silver,660,1,0,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Roox HIGHWAY STAR TURBO  ,1350000,2012,60500,1,Petrol,1,1,Hatchback,Black,660,0,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Roox HIGHWAY STAR TURBO  ,1325000,2015,30000,1,Petrol,1,1,Hatchback,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Roox HIGHWAY STAR TURBO  ,1095000,2012,95000,1,Petrol,1,1,Hatchback,Purple,660,1,1,1,1,0,1,0,0,1,1,1,0,0,0
Nissan Roox HIGHWAY STAR TURBO URBAN SELECTION  ,1200000,2014,47000,1,Petrol,1,1,Mini Van,White,660,1,0,1,1,1,0,0,0,1,0,0,0,0,0
Nissan Roox HIGHWAY STAR TURBO URBAN SELECTION LIMITED  ,1365000,2014,80000,1,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,0,1,0,1,1,1,0,0,0
Nissan Roox HIGHWAY STAR TURBO URBAN SELECTION LIMITED  ,1145000,2018,89000,1,Petrol,1,1,Hatchback,Silver,660,1,1,0,1,0,0,0,0,1,1,1,0,0,0
Nissan Roox HIGHWAY STAR URBAN SELECTION  ,1350000,2018,27400,1,Petrol,1,1,Hatchback,Brown,660,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Nissan Roox HIGHWAY STAR URBAN SELECTION  ,1350000,2015,20000,0,Petrol,1,1,Hatchback,Blue,660,1,1,1,1,0,1,1,0,1,1,1,0,0,0
Nissan Roox HIGHWAY STAR URBAN SELECTION  ,1200000,2012,65000,1,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Roox X IDLING STOP  ,1600000,2015,16000,1,Petrol,1,1,Hatchback,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Roox X IDLING STOP  ,1550000,2017,37300,1,Petrol,1,1,Hatchback,Assembly,660,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Roox X IDLING STOP  ,1460000,2016,25000,0,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,1,1,0,1,0,1,0,0,0
Nissan Roox X IDLING STOP  ,1450000,2018,30000,1,Petrol,1,1,Hatchback,White,660,1,1,1,1,1,0,1,1,1,1,1,0,1,0
Nissan Safari  ,5250000,2004,104000,1,Petrol,1,1,,Silver,4800,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Nissan Safari  ,2800000,1998,120000,1,Diesel,0,1,,Green,2800,1,1,1,1,0,1,0,0,0,1,1,0,0,1
Nissan Safari  ,2700000,1996,100000,1,Petrol,0,1,,Blue,4169,1,0,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Safari  ,2000000,1990,150000,1,Diesel,0,1,,Red,4400,0,0,1,1,0,0,0,0,0,0,1,0,0,1
Nissan Safari  ,1965000,1996,265000,1,Diesel,1,1,,Green,4200,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Safari  ,1000000,1990,105000,1,Diesel,0,1,,Grey,4200,0,0,1,1,0,0,0,0,0,0,1,0,0,1
Nissan Skyline  ,4500000,2003,68000,1,Petrol,1,1,,Silver,3500,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Skyline  ,4000000,2003,81000,1,Petrol,0,1,,Silver,3500,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny  ,1250000,1997,150000,1,Diesel,0,0,,Maroon,2000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Nissan Sunny  ,950000,2011,263500,1,Petrol,1,1,,Silver,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny  ,750000,1990,125000,1,Petrol,0,1,,Silver,1000,0,0,1,1,0,0,0,0,0,1,0,0,0,1
Nissan Sunny  ,680000,2004,169000,1,Petrol,1,1,,White,1500,1,0,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Sunny  ,660000,2000,300000,1,Petrol,0,1,,Black,1500,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Sunny  ,650000,2000,200000,1,Diesel,0,1,,Brown,1600,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny  ,630000,1990,100000,1,Petrol,1,1,,Blue,1000,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny  ,575000,1998,100000,1,Petrol,0,1,,Grey,1500,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny  ,575000,1998,123000,1,Petrol,0,0,,Silver,1500,0,0,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Sunny  ,550000,1993,200000,1,Diesel,0,1,,Maroon,1696,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Nissan Sunny  ,550000,1995,200000,1,Diesel,0,1,,Maroon,1696,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny  ,540000,1992,264540,1,Petrol,0,1,,White,1000,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny  ,500000,1998,80000,1,Petrol,0,1,,Maroon,1600,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Nissan Sunny  ,440000,1992,120000,1,Petrol,0,0,,Black,1600,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Nissan Sunny  ,430000,1998,100000,1,Petrol,0,1,,Beige,1500,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny  ,390000,1990,150000,1,Petrol,0,1,,Grey,1000,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny  ,380000,1998,100000,1,Petrol,0,1,,Gold,1500,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Nissan Sunny  ,360000,1993,120000,1,Petrol,0,1,,White,1500,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Sunny  ,330000,1993,180000,1,,0,0,,White,1700,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny  ,310000,1993,120000,1,,0,1,,White,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny  ,255000,1993,250000,1,Petrol,0,0,,White,1500,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny  ,250000,1993,120000,1,Petrol,0,0,,White,1700,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny  ,225000,1992,123652,1,Diesel,0,1,,Maroon,1300,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Nissan Sunny EX Saloon 1.3  ,1150000,2005,99000,1,Petrol,0,1,Sedan,Beige,1300,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Sunny EX Saloon 1.3  ,1020000,2005,112000,1,Petrol,0,1,Sedan,Black,1300,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Sunny EX Saloon 1.3  ,980000,2005,129000,1,Petrol,0,1,Sedan,Silver,1300,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Sunny EX Saloon 1.3  ,940000,2005,180000,1,Petrol,0,1,Sedan,Red,1300,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Sunny EX Saloon 1.3  ,900000,2006,197000,1,Petrol,0,1,Sedan,White,1300,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Sunny EX Saloon 1.3  ,899000,2005,222222,1,Petrol,0,1,Sedan,Silver,1300,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Sunny EX Saloon 1.3  ,850000,2006,67000,1,Petrol,0,1,Sedan,White,1300,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Sunny EX Saloon 1.3  ,850000,2005,300000,1,Petrol,0,1,Sedan,Black,1300,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Sunny EX Saloon 1.3  ,750000,2005,75000,1,Petrol,0,1,Sedan,Grey,1300,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Sunny EX Saloon 1.3  ,750000,2001,180000,1,Petrol,1,1,Sedan,Silver,1300,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Nissan Sunny EX Saloon 1.3  ,700000,1999,100000,1,Petrol,1,1,Sedan,White,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny EX Saloon 1.3  ,670000,1997,100000,1,Petrol,0,1,Sedan,Green,1400,0,0,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Sunny EX Saloon 1.3  ,650000,2000,123456,1,,0,1,Sedan,Green,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny EX Saloon 1.3  ,600000,2000,196000,1,Petrol,0,0,Sedan,Blue,1400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Nissan Sunny EX Saloon 1.3  ,465000,1998,254000,1,Petrol,0,0,Sedan,Maroon,1300,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny EX Saloon 1.3  ,465000,1990,124345,1,Petrol,0,1,Sedan,Red,1300,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Sunny EX Saloon 1.3  ,420000,1990,200000,1,,0,1,Sedan,Silver,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny EX Saloon 1.3  ,380000,1991,200000,1,,1,1,Sedan,White,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny EX Saloon 1.3  ,325000,1993,111111,1,Petrol,0,0,Sedan,Silver,1300,1,0,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Sunny EX Saloon 1.3  ,280000,1993,87000,1,Petrol,0,1,Sedan,White,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny EX Saloon 1.3 (CNG)  ,1050000,2007,295000,1,Petrol,0,1,Sedan,Silver,1300,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Sunny EX Saloon 1.3 (CNG)  ,700000,2001,100000,1,Petrol,0,1,Sedan,White,1400,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Sunny EX Saloon 1.3 (CNG)  ,625000,2000,123400,1,Petrol,0,0,Sedan,Green,1300,0,0,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Sunny EX Saloon 1.3 (CNG)  ,550000,1995,96000,1,Petrol,0,1,Sedan,Silver,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny EX Saloon 1.3 (CNG)  ,500000,1991,200000,1,,0,0,Sedan,White,1300,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny EX Saloon 1.3 (CNG)  ,495000,1998,200000,1,Petrol,0,1,Sedan,White,1400,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny EX Saloon 1.3 (CNG)  ,400000,1993,200000,1,Petrol,0,1,Sedan,White,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny EX Saloon 1.3 (CNG)  ,350000,1991,200000,1,Petrol,0,0,Sedan,Assembly,1300,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Sunny EX Saloon 1.3 (CNG)  ,350000,1994,123456,1,,0,1,Sedan,White,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny EX Saloon 1.3 (CNG)  ,350000,1993,222222,1,Petrol,0,1,Sedan,White,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny EX Saloon 1.6  ,1425000,2010,180000,1,Petrol,0,1,Sedan,White,1600,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Sunny EX Saloon 1.6  ,1290000,2010,170270,1,Petrol,0,1,Sedan,Black,1600,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Sunny EX Saloon 1.6  ,560000,1991,100000,1,,0,1,Sedan,Maroon,1500,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Sunny EX Saloon 1.6  ,550000,1997,200000,1,Petrol,0,1,Sedan,Silver,1600,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny EX Saloon 1.6  ,470000,1993,123450,1,Petrol,0,0,Sedan,Assembly,1500,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny EX Saloon 1.6  ,460000,1993,123456,1,Petrol,0,1,Sedan,Assembly,1500,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny EX Saloon 1.6  ,365000,1994,100000,1,Petrol,0,1,Sedan,White,1500,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Sunny EX Saloon 1.6  ,360000,1993,120000,1,Petrol,0,1,Sedan,White,1500,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Sunny EX Saloon 1.6 (CNG)  ,550000,1998,176000,1,Petrol,0,1,Sedan,Assembly,1500,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Sunny EX Saloon 1.6 (CNG)  ,450000,1990,150000,1,Petrol,0,1,Sedan,Maroon,1500,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Sunny EX Saloon 1.6 (CNG)  ,450000,1990,150000,1,Petrol,0,0,Sedan,White,1600,0,0,0,1,0,0,0,0,1,0,1,0,0,0
Nissan Sunny EX Saloon 1.6 (CNG)  ,410000,1997,130000,1,Petrol,0,1,Sedan,Beige,1600,1,1,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Sunny EX Saloon 1.6 (CNG)  ,380000,1993,110000,1,,0,0,Sedan,Silver,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny EX Saloon 1.6 (CNG)  ,340000,1991,120000,1,,0,1,Sedan,White,1500,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Nissan Sunny EX Saloon 1.6 (CNG)  ,275000,1990,148000,1,,0,1,Sedan,White,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny EX Saloon Automatic 1.3  ,1100000,2005,88321,1,Petrol,1,1,Sedan,White,1300,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Sunny EX Saloon Automatic 1.3  ,1050000,2005,96000,1,Petrol,1,1,Sedan,Blue,1300,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Sunny EX Saloon Automatic 1.3  ,1050000,2005,65000,1,Petrol,1,1,Sedan,White,1300,1,1,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Sunny EX Saloon Automatic 1.3  ,1050000,2006,188000,1,Petrol,1,1,Sedan,Blue,1300,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Nissan Sunny EX Saloon Automatic 1.3  ,460000,1991,161659,1,,1,1,Sedan,White,1300,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Nissan Sunny EX Saloon Automatic 1.6  ,650000,2001,100000,1,Petrol,1,0,Sedan,White,1500,0,0,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Sunny EX Saloon Automatic 1.6  ,620000,1990,185000,1,Petrol,0,1,Sedan,Silver,1500,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny EX Saloon Automatic 1.6  ,550000,1997,175000,1,Petrol,1,0,Sedan,White,1600,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Nissan Sunny EX Saloon Automatic 1.6  ,430000,1995,100000,1,Petrol,1,1,Sedan,Orange,1600,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Sunny GL  ,680000,1997,110000,1,Petrol,0,1,Sedan,Turquoise,1500,0,0,1,1,0,0,0,0,0,0,1,0,0,1
